,name,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name
318,equisetum arvense,300073-2,Equisetum arvense,Equisetum arvense L.,Equisetaceae,Species,Equisetum arvense,Equisetum arvense L.,300073-2,Equisetum,2910663,Accepted,direct_wcvp_unique,Equisetum arvense
321,banisteriopsis caapi,29180-2,Banisteriopsis caapi,Banisteriopsis caapi (Spruce ex Griseb.) C.V.Morton,Malpighiaceae,Species,Banisteriopsis caapi,Banisteriopsis caapi (Spruce ex Griseb.) C.V.Morton,29180-2,Banisteriopsis,2668869,Accepted,direct_wcvp_unique,Banisteriopsis caapi
322,tagetes erecta,252092-1,Tagetes erecta,Tagetes erecta L.,Asteraceae,Species,Tagetes erecta,Tagetes erecta L.,252092-1,Tagetes,2929143,Accepted,direct_wcvp_unique,Tagetes erecta
323,combretum collinum fresen,170004-1,Combretum collinum,Combretum collinum Fresen.,Combretaceae,Species,Combretum collinum,Combretum collinum Fresen.,170004-1,Combretum,2732500,Accepted,direct_wcvp_w_author_unique,Combretum collinum Fresen.
324,vitis vinifera,30478388-2,Vitis vinifera,Vitis vinifera L.,Vitaceae,Species,Vitis vinifera,Vitis vinifera L.,30478388-2,Vitis,2457006,Accepted,direct_wcvp_unique,Vitis vinifera
329,areca catechu,664107-1,Areca catechu,Areca catechu L.,Arecaceae,Species,Areca catechu,Areca catechu L.,664107-1,Areca,14517,Accepted,direct_wcvp_unique,Areca catechu
331,duboisia myoporoides,815656-1,Duboisia myoporoides,Duboisia myoporoides R.Br.,Solanaceae,Species,Duboisia myoporoides,Duboisia myoporoides R.Br.,815656-1,Duboisia,2778803,Accepted,direct_wcvp_unique,Duboisia myoporoides
332,hamamelis virginiana,430697-1,Hamamelis virginiana,Hamamelis virginiana L.,Hamamelidaceae,Species,Hamamelis virginiana,Hamamelis virginiana L.,430697-1,Hamamelis,2838988,Accepted,direct_wcvp_unique,Hamamelis virginiana
334,urechites suberecta,942487-1,Pentalinon luteum,Pentalinon luteum (L.) B.F.Hansen & Wunderlin,Apocynaceae,Species,Pentalinon luteum,Pentalinon luteum (L.) B.F.Hansen & Wunderlin,942487-1,Pentalinon,210989,Synonym,knms_single,Urechites suberectus Linnaea 30: 444 (1860) (Jacq.) Müll.Arg. 1860
336,piliostigma thonningii (schum.) milne-redh,514346-1,Piliostigma thonningii,Piliostigma thonningii (Schumach.) Milne-Redh.,Fabaceae,Species,Piliostigma thonningii,Piliostigma thonningii (Schumach.) Milne-Redh.,514346-1,Piliostigma,2539801,Accepted,knms_single,Piliostigma thonningii Hooker's Icon. Pl. 35: t. 3460 (1947) (Schumach.) Milne-Redh. 1947
340,scrophularia lucida,809316-1,Scrophularia lucida,Scrophularia lucida L.,Scrophulariaceae,Species,Scrophularia lucida,Scrophularia lucida L.,809316-1,Scrophularia,2587278,Accepted,direct_wcvp,Scrophularia lucida
342,sida cordifolia,563600-1,Sida cordifolia,Sida cordifolia L.,Malvaceae,Species,Sida cordifolia,Sida cordifolia L.,563600-1,Sida,2595669,Accepted,direct_wcvp,Sida cordifolia
346,hydnocarpus wightiana,365635-1,Hydnocarpus pentandrus,Hydnocarpus pentandrus (Buch.-Ham.) Oken,Achariaceae,Species,Hydnocarpus pentandrus,Hydnocarpus pentandrus (Buch.-Ham.) Oken,365635-1,Hydnocarpus,2912431,Synonym,knms_single,Hydnocarpus wightianus Rumphia 4: 22 (1849) Blume 1849
348,primula veris,702751-1,Primula veris,Primula veris L.,Primulaceae,Species,Primula veris,Primula veris L.,702751-1,Primula,2563733,Accepted,direct_wcvp_unique,Primula veris
355,sinapis alba,288952-1,Sinapis alba,Sinapis alba L.,Brassicaceae,Species,Sinapis alba,Sinapis alba L.,288952-1,Sinapis,2476404,Accepted,direct_wcvp_unique,Sinapis alba
357,annona muricata,14308-2,Annona muricata,Annona muricata L.,Annonaceae,Species,Annona muricata,Annona muricata L.,14308-2,Annona,2640944,Accepted,direct_wcvp_unique,Annona muricata
363,medicago sativa,30234961-2,Medicago sativa,Medicago sativa L.,Fabaceae,Species,Medicago sativa,Medicago sativa L.,30234961-2,Medicago,2369031,Accepted,direct_wcvp_unique,Medicago sativa
366,juglans nigra,279034-2,Juglans nigra,Juglans nigra L.,Juglandaceae,Species,Juglans nigra,Juglans nigra L.,279034-2,Juglans,2331834,Accepted,direct_wcvp_unique,Juglans nigra
370,orthosiphon aristatus,453446-1,Orthosiphon aristatus,Orthosiphon aristatus (Blume) Miq.,Lamiaceae,Species,Orthosiphon aristatus,Orthosiphon aristatus (Blume) Miq.,453446-1,Orthosiphon,144294,Accepted,direct_wcvp_unique,Orthosiphon aristatus
374,anthemis nobilis,192489-1,Chamaemelum nobile,Chamaemelum nobile (L.) All.,Asteraceae,Species,Chamaemelum nobile,Chamaemelum nobile (L.) All.,192489-1,Chamaemelum,2906829,Synonym,direct_wcvp_unique,Anthemis nobilis
376,cannabis sativa,306087-2,Cannabis sativa,Cannabis sativa L.,Cannabaceae,Species,Cannabis sativa,Cannabis sativa L.,306087-2,Cannabis,2696480,Accepted,direct_wcvp_unique,Cannabis sativa
377,rhamnus purshianus,30426867-2,Frangula purshiana,Frangula purshiana (DC.) A.Gray ex J.G.Cooper,Rhamnaceae,Species,Frangula purshiana,Frangula purshiana (DC.) A.Gray ex J.G.Cooper,30426867-2,Frangula,2522773,Synonym,knms_single,Rhamnus purshiana Prodr. 2: 25 (1825) DC. 1825
379,rheum palmatum,696772-1,Rheum palmatum,Rheum palmatum L.,Polygonaceae,Species,Rheum palmatum,Rheum palmatum L.,696772-1,Rheum,2425567,Accepted,direct_wcvp_unique,Rheum palmatum
385,phyllanthus emblica l,353838-1,Phyllanthus emblica,Phyllanthus emblica L.,Phyllanthaceae,Species,Phyllanthus emblica,Phyllanthus emblica L.,353838-1,Phyllanthus,153790,Accepted,direct_wcvp_w_author_unique,Phyllanthus emblica L.
390,ballota nigra,444976-1,Ballota nigra,Ballota nigra L.,Lamiaceae,Species,Ballota nigra,Ballota nigra L.,444976-1,Ballota,19633,Accepted,direct_wcvp_unique,Ballota nigra
391,cola nitida,822755-1,Cola nitida,Cola nitida (Vent.) Schott & Endl.,Malvaceae,Species,Cola nitida,Cola nitida (Vent.) Schott & Endl.,822755-1,Cola,2730669,Accepted,direct_wcvp_unique,Cola nitida
392,nyssa aquatica,302695-2,Nyssa aquatica,Nyssa aquatica L.,Nyssaceae,Species,Nyssa aquatica,Nyssa aquatica L.,302695-2,Nyssa,136188,Accepted,direct_wcvp_unique,Nyssa aquatica
397,punica granatum,554129-1,Punica granatum,Punica granatum L.,Lythraceae,Species,Punica granatum,Punica granatum L.,554129-1,Punica,2536844,Accepted,direct_wcvp_unique,Punica granatum
398,asclepias curassavica,94213-1,Asclepias curassavica,Asclepias curassavica L.,Apocynaceae,Species,Asclepias curassavica,Asclepias curassavica L.,94213-1,Asclepias,500848,Accepted,direct_wcvp,Asclepias curassavica
403,piper cubeba,681071-1,Piper cubeba,Piper cubeba L.f.,Piperaceae,Species,Piper cubeba,Piper cubeba L.f.,681071-1,Piper,2557647,Accepted,direct_wcvp_unique,Piper cubeba
404,dioscorea villosa,318778-1,Dioscorea villosa,Dioscorea villosa L.,Dioscoreaceae,Species,Dioscorea villosa,Dioscorea villosa L.,318778-1,Dioscorea,241123,Accepted,direct_wcvp_unique,Dioscorea villosa
407,cnicus benedictus,190024-1,Centaurea benedicta,Centaurea benedicta (L.) L.,Asteraceae,Species,Centaurea benedicta,Centaurea benedicta (L.) L.,190024-1,Centaurea,2926257,Synonym,direct_wcvp_unique,Cnicus benedictus
409,ulmus rubra,306680-2,Ulmus rubra,Ulmus rubra Muhl.,Ulmaceae,Species,Ulmus rubra,Ulmus rubra Muhl.,306680-2,Ulmus,2448805,Accepted,direct_wcvp_unique,Ulmus rubra
414,cinnamomum camphora,463336-1,Cinnamomum camphora,Cinnamomum camphora (L.) J.Presl,Lauraceae,Species,Cinnamomum camphora,Cinnamomum camphora (L.) J.Presl,463336-1,Cinnamomum,2721183,Accepted,direct_wcvp_unique,Cinnamomum camphora
415,chenopodium quinoa,165175-1,Chenopodium quinoa,Chenopodium quinoa Willd.,Amaranthaceae,Species,Chenopodium quinoa,Chenopodium quinoa Willd.,165175-1,Chenopodium,2717733,Accepted,direct_wcvp_unique,Chenopodium quinoa
418,ribes nigrum,792873-1,Ribes nigrum,Ribes nigrum L.,Grossulariaceae,Species,Ribes nigrum,Ribes nigrum L.,792873-1,Ribes,2426569,Accepted,direct_wcvp_unique,Ribes nigrum
421,centaurea ragusina l,191406-1,Centaurea ragusina,Centaurea ragusina L.,Asteraceae,Species,Centaurea ragusina,Centaurea ragusina L.,191406-1,Centaurea,3049113,Accepted,direct_wcvp_w_author_unique,Centaurea ragusina L.
423,monarda fistulosa,452042-1,Monarda fistulosa,Monarda fistulosa L.,Lamiaceae,Species,Monarda fistulosa,Monarda fistulosa L.,452042-1,Monarda,129185,Accepted,direct_wcvp_unique,Monarda fistulosa
425,cassia senna,518323-1,Senna alexandrina,Senna alexandrina Mill.,Fabaceae,Species,Senna alexandrina,Senna alexandrina Mill.,518323-1,Senna,2703961,Synonym,direct_wcvp_unique,Cassia senna
435,myrciaria dubia,166146-2,Myrciaria dubia,Myrciaria dubia (Kunth) McVaugh,Myrtaceae,Species,Myrciaria dubia,Myrciaria dubia (Kunth) McVaugh,166146-2,Myrciaria,131810,Accepted,direct_wcvp_unique,Myrciaria dubia
439,crocus sativus,436688-1,Crocus sativus,Crocus sativus L.,Iridaceae,Species,Crocus sativus,Crocus sativus L.,436688-1,Crocus,327454,Accepted,direct_wcvp_unique,Crocus sativus
442,centella asiatica,1197718-2,Centella asiatica,Centella asiatica (L.) Urb.,Apiaceae,Species,Centella asiatica,Centella asiatica (L.) Urb.,1197718-2,Centella,2708815,Accepted,direct_wcvp_unique,Centella asiatica
448,solanum tuberosum,821337-1,Solanum tuberosum,Solanum tuberosum L.,Solanaceae,Species,Solanum tuberosum,Solanum tuberosum L.,821337-1,Solanum,2909724,Accepted,direct_wcvp_unique,Solanum tuberosum
449,chasmanthera dependens hoechst,580270-1,Chasmanthera dependens,Chasmanthera dependens Hochst.,Menispermaceae,Species,Chasmanthera dependens,Chasmanthera dependens Hochst.,580270-1,Chasmanthera,2715956,Accepted,autoresolution,Chasmanthera dependens
452,cephaelis ipecacuanha,1214950-2,Carapichea ipecacuanha,Carapichea ipecacuanha (Brot.) L.Andersson,Rubiaceae,Species,Carapichea ipecacuanha,Carapichea ipecacuanha (Brot.) L.Andersson,1214950-2,Carapichea,36461,Synonym,direct_wcvp_unique,Cephaelis ipecacuanha
453,prunus serotina,730262-1,Prunus serotina,Prunus serotina Ehrh.,Rosaceae,Species,Prunus serotina,Prunus serotina Ehrh.,730262-1,Prunus,2915966,Accepted,direct_wcvp,Prunus serotina
456,panax ginseng c.a.mey,91472-1,Panax ginseng,Panax ginseng C.A.Mey.,Araliaceae,Species,Panax ginseng,Panax ginseng C.A.Mey.,91472-1,Panax,146697,Accepted,direct_wcvp_w_author_unique,Panax ginseng C.A.Mey.
460,syringa vulgaris,289009-2,Syringa vulgaris,Syringa vulgaris L.,Oleaceae,Species,Syringa vulgaris,Syringa vulgaris L.,289009-2,Syringa,356495,Accepted,direct_wcvp_unique,Syringa vulgaris
467,nepeta cataria,452333-1,Nepeta cataria,Nepeta cataria L.,Lamiaceae,Species,Nepeta cataria,Nepeta cataria L.,452333-1,Nepeta,134509,Accepted,direct_wcvp_unique,Nepeta cataria
468,ononis natrix subsp. hispanica,77250379-1,Ononis natrix subsp. hispanica,Ononis natrix subsp. hispanica (L.f.) Cout.,Fabaceae,Subspecies,Ononis natrix,Ononis natrix L.,510418-1,Ononis natrix,2873074,Accepted,direct_wcvp_unique,Ononis natrix subsp. hispanica
470,aspidosperma quebracho-blanco,77440-1,Aspidosperma quebracho-blanco,Aspidosperma quebracho-blanco Schltdl.,Apocynaceae,Species,Aspidosperma quebracho-blanco,Aspidosperma quebracho-blanco Schltdl.,77440-1,Aspidosperma,17346,Accepted,direct_wcvp_unique,Aspidosperma quebracho-blanco
478,acorus calamus,84009-1,Acorus calamus,Acorus calamus L.,Acoraceae,Species,Acorus calamus,Acorus calamus L.,84009-1,Acorus,2304,Accepted,direct_wcvp_unique,Acorus calamus
480,rheum officinale,696768-1,Rheum officinale,Rheum officinale Baill.,Polygonaceae,Species,Rheum officinale,Rheum officinale Baill.,696768-1,Rheum,2425521,Accepted,direct_wcvp_unique,Rheum officinale
484,corydalis solida subsp. tauricola,946465-1,Corydalis tauricola,Corydalis tauricola (Cullen & P.H.Davis) Lidén,Papaveraceae,Species,Corydalis tauricola,Corydalis tauricola (Cullen & P.H.Davis) Lidén,946465-1,Corydalis,2739282,Synonym,direct_wcvp_unique,Corydalis solida subsp. tauricola
485,physostigma vene-nosum,514320-1,Physostigma venenosum,Physostigma venenosum Balf.,Fabaceae,Species,Physostigma venenosum,Physostigma venenosum Balf.,514320-1,Physostigma,2539792,Accepted,knms_single,Physostigma venenosum Trans. Roy. Soc. Edinburgh 22: 310 (1861) Balf. 1861
486,lomatium dissectum,143068-2,Lomatium dissectum,Lomatium dissectum (Nutt.) Mathias & Constance,Apiaceae,Species,Lomatium dissectum,Lomatium dissectum (Nutt.) Mathias & Constance,143068-2,Lomatium,2343818,Accepted,direct_wcvp_unique,Lomatium dissectum
488,mahonia repens,31531-2,Berberis repens,Berberis repens Lindl.,Berberidaceae,Species,Berberis repens,Berberis repens Lindl.,31531-2,Berberis,2359304,Synonym,direct_wcvp_unique,Mahonia repens
489,vaccinium macrocarpon,261912-2,Vaccinium macrocarpon,Vaccinium macrocarpon Aiton,Ericaceae,Species,Vaccinium macrocarpon,Vaccinium macrocarpon Aiton,261912-2,Vaccinium,2457729,Accepted,direct_wcvp_unique,Vaccinium macrocarpon
492,lycopersicon esculentum,316947-2,Solanum lycopersicum,Solanum lycopersicum L.,Solanaceae,Species,Solanum lycopersicum,Solanum lycopersicum L.,316947-2,Solanum,2496100,Synonym,direct_wcvp_unique,Lycopersicon esculentum
496,lawsonia inermis,553638-1,Lawsonia inermis,Lawsonia inermis L.,Lythraceae,Species,Lawsonia inermis,Lawsonia inermis L.,553638-1,Lawsonia,2353863,Accepted,direct_wcvp_unique,Lawsonia inermis
497,polygala senega,283498-2,Polygala senega,Polygala senega L.,Polygalaceae,Species,Polygala senega,Polygala senega L.,283498-2,Polygala,2573250,Accepted,direct_wcvp_unique,Polygala senega
504,theobroma cacao,320783-2,Theobroma cacao,Theobroma cacao L.,Malvaceae,Species,Theobroma cacao,Theobroma cacao L.,320783-2,Theobroma,2519807,Accepted,direct_wcvp_unique,Theobroma cacao
507,vernonia amygdalina del,210886-1,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,Asteraceae,Species,Gymnanthemum amygdalinum,Gymnanthemum amygdalinum (Delile) Sch.Bip.,210886-1,Gymnanthemum,3055640,Synonym,autoresolution,Vernonia amygdalina
512,fadogia agrestis schweinf. ex hiern,77067582-1,Vangueria agrestis,Vangueria agrestis (Schweinf. ex Hiern) Lantz,Rubiaceae,Species,Vangueria agrestis,Vangueria agrestis (Schweinf. ex Hiern) Lantz,77067582-1,Vangueria,83643,Synonym,direct_wcvp_w_author_unique,Fadogia agrestis Schweinf. ex Hiern
513,coleus forskohlii,77170941-1,Coleus barbatus var. barbatus,Coleus barbatus var. barbatus,Lamiaceae,Variety,Coleus barbatus,Coleus barbatus (Andrews) Benth. ex G.Don,60454692-2,Coleus barbatus,545635,Misapplied,direct_wcvp_unique,Coleus forskohlii
516,elymus repens,90320-2,Elymus repens,Elymus repens (L.) Gould,Poaceae,Species,Elymus repens,Elymus repens (L.) Gould,90320-2,Elymus,411505,Accepted,direct_wcvp_unique,Elymus repens
517,scrophularia depauperata boiss,809142-1,Scrophularia depauperata,Scrophularia depauperata Boiss.,Scrophulariaceae,Species,Scrophularia depauperata,Scrophularia depauperata Boiss.,809142-1,Scrophularia,2586373,Accepted,direct_wcvp_w_author_unique,Scrophularia depauperata Boiss.
518,catharanthus roseus l,77880-1,Catharanthus roseus,Catharanthus roseus (L.) G.Don,Apocynaceae,Species,Catharanthus roseus,Catharanthus roseus (L.) G.Don,77880-1,Catharanthus,35719,Accepted,knms_single,Catharanthus roseus Gen. Hist. 4: 95 (1837) (L.) G.Don 1837
522,pimpinella major,846901-1,Pimpinella major,Pimpinella major (L.) Huds.,Apiaceae,Species,Pimpinella major,Pimpinella major (L.) Huds.,846901-1,Pimpinella,2403195,Accepted,direct_wcvp_unique,Pimpinella major
526,schisandra chinensis(turcz.) bail,60456331-2,Schisandra chinensis,Schisandra chinensis (Turcz.) Baill.,Schisandraceae,Species,Schisandra chinensis,Schisandra chinensis (Turcz.) Baill.,60456331-2,Schisandra,381262,Accepted,knms_single,Schisandra chinensis Hist. Pl. 1: 148 (1868) (Turcz.) Baill. 1868
528,krameria triandra,912741-1,Krameria lappacea,Krameria lappacea (Dombey) Burdet & B.B.Simpson,Krameriaceae,Species,Krameria lappacea,Krameria lappacea (Dombey) Burdet & B.B.Simpson,912741-1,Krameria,2336138,Synonym,direct_wcvp_unique,Krameria triandra
529,tamarindus indica,520167-1,Tamarindus indica,Tamarindus indica L.,Fabaceae,Species,Tamarindus indica,Tamarindus indica L.,520167-1,Tamarindus,2444682,Accepted,direct_wcvp_unique,Tamarindus indica
534,leonurus cardiaca,449168-1,Leonurus cardiaca,Leonurus cardiaca L.,Lamiaceae,Species,Leonurus cardiaca,Leonurus cardiaca L.,449168-1,Leonurus,109505,Accepted,direct_wcvp_unique,Leonurus cardiaca
536,eriodictyon californicum,432090-1,Eriodictyon californicum,Eriodictyon californicum (Hook. & Arn.) Decne.,Boraginaceae,Species,Eriodictyon californicum,Eriodictyon californicum (Hook. & Arn.) Decne.,432090-1,Eriodictyon,2795509,Accepted,direct_wcvp_unique,Eriodictyon californicum
539,atropa belladonna,814358-1,Atropa bella-donna,Atropa bella-donna L.,Solanaceae,Species,Atropa bella-donna,Atropa bella-donna L.,814358-1,Atropa,2665943,Accepted,knms_single,Atropa bella-donna Sp. Pl.: 181 (1753) L. 1753
542,eleutherrococcus senticosus,90431-1,Eleutherococcus senticosus,Eleutherococcus senticosus (Rupr. & Maxim.) Maxim.,Araliaceae,Species,Eleutherococcus senticosus,Eleutherococcus senticosus (Rupr. & Maxim.) Maxim.,90431-1,Eleutherococcus,66477,Accepted,knms_single,Eleutherococcus senticosus Mém. Acad. Imp. Sci. St.-Pétersbourg Divers Savans 9: 132 (1859) (Rupr. & Maxim.) Maxim. 1859
543,rhamnus cathartica,718256-1,Rhamnus cathartica,Rhamnus cathartica L.,Rhamnaceae,Species,Rhamnus cathartica,Rhamnus cathartica L.,718256-1,Rhamnus,2523018,Accepted,direct_wcvp_unique,Rhamnus cathartica
545,podophyllum peltatum,107599-1,Podophyllum peltatum,Podophyllum peltatum L.,Berberidaceae,Species,Podophyllum peltatum,Podophyllum peltatum L.,107599-1,Podophyllum,2412818,Accepted,direct_wcvp_unique,Podophyllum peltatum
547,monarda punctata,452072-1,Monarda punctata,Monarda punctata L.,Lamiaceae,Species,Monarda punctata,Monarda punctata L.,452072-1,Monarda,129232,Accepted,direct_wcvp_unique,Monarda punctata
548,tanacetum vulgare,252568-1,Tanacetum vulgare,Tanacetum vulgare L.,Asteraceae,Species,Tanacetum vulgare,Tanacetum vulgare L.,252568-1,Tanacetum,2929189,Accepted,direct_wcvp_unique,Tanacetum vulgare
550,geranium maculatum,322491-2,Geranium maculatum,Geranium maculatum L.,Geraniaceae,Species,Geranium maculatum,Geranium maculatum L.,322491-2,Geranium,2823548,Accepted,direct_wcvp,Geranium maculatum
551,desmodium styracifolium,77187440-1,Grona styracifolia,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,Fabaceae,Species,Grona styracifolia,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,77187440-1,Grona,2762836,Synonym,direct_wcvp_unique,Desmodium styracifolium
552,tussilago farfara,256904-1,Tussilago farfara,Tussilago farfara L.,Asteraceae,Species,Tussilago farfara,Tussilago farfara L.,256904-1,Tussilago,2901763,Accepted,direct_wcvp_unique,Tussilago farfara
553,forsythia suspensa,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa
554,levisticum officinale,844187-1,Levisticum officinale,Levisticum officinale W.D.J.Koch,Apiaceae,Species,Levisticum officinale,Levisticum officinale W.D.J.Koch,844187-1,Levisticum,2341672,Accepted,direct_wcvp_unique,Levisticum officinale
556,scutellaria baicalensis,458155-1,Scutellaria baicalensis,Scutellaria baicalensis Georgi,Lamiaceae,Species,Scutellaria baicalensis,Scutellaria baicalensis Georgi,458155-1,Scutellaria,188938,Accepted,direct_wcvp_unique,Scutellaria baicalensis
562,salvia miltiorrhiza,456707-1,Salvia miltiorrhiza,Salvia miltiorrhiza Bunge,Lamiaceae,Species,Salvia miltiorrhiza,Salvia miltiorrhiza Bunge,456707-1,Salvia,183206,Accepted,direct_wcvp_unique,Salvia miltiorrhiza
565,polygonum aviculare,695422-1,Polygonum aviculare,Polygonum aviculare L.,Polygonaceae,Species,Polygonum aviculare,Polygonum aviculare L.,695422-1,Polygonum,2574669,Accepted,direct_wcvp_unique,Polygonum aviculare
567,filipendula ulmaria,724943-1,Filipendula ulmaria,Filipendula ulmaria (L.) Maxim.,Rosaceae,Species,Filipendula ulmaria,Filipendula ulmaria (L.) Maxim.,724943-1,Filipendula,2921975,Accepted,direct_wcvp_unique,Filipendula ulmaria
570,sida rhombifolia,235798-2,Sida rhombifolia,Sida rhombifolia L.,Malvaceae,Species,Sida rhombifolia,Sida rhombifolia L.,235798-2,Sida,2601837,Accepted,direct_wcvp_unique,Sida rhombifolia
571,brassica nigra,287192-1,Mutarda nigra,Mutarda nigra (L.) Bernh.,Brassicaceae,Species,Mutarda nigra,Mutarda nigra (L.) Bernh.,287192-1,Mutarda,2682421,Synonym,direct_wcvp_unique,Brassica nigra
572,tsuga heterophylla,260297-2,Tsuga heterophylla,Tsuga heterophylla (Raf.) Sarg.,Pinaceae,Species,Tsuga heterophylla,Tsuga heterophylla (Raf.) Sarg.,260297-2,Tsuga,379395,Accepted,direct_wcvp_unique,Tsuga heterophylla
579,loniceera japonica,148850-1,Lonicera japonica,Lonicera japonica Thunb.,Caprifoliaceae,Species,Lonicera japonica,Lonicera japonica Thunb.,148850-1,Lonicera,2339716,Accepted,knms_single,"Lonicera japonica J.A.Murray (ed.), Syst. Veg. ed. 14: 216 (1784) Thunb. 1784"
587,zaleya decandra,96643-3,Zaleya decandra,Zaleya decandra (L.) Burm.f.,Aizoaceae,Species,Zaleya decandra,Zaleya decandra (L.) Burm.f.,96643-3,Zaleya,2451272,Accepted,direct_wcvp_unique,Zaleya decandra
589,thymus vulgaris,461765-1,Thymus vulgaris,Thymus vulgaris L.,Lamiaceae,Species,Thymus vulgaris,Thymus vulgaris L.,461765-1,Thymus,205645,Accepted,direct_wcvp_unique,Thymus vulgaris
590,ammi majus,837486-1,Ammi majus,Ammi majus L.,Apiaceae,Species,Ammi majus,Ammi majus L.,837486-1,Ammi,2633874,Accepted,direct_wcvp,Ammi majus
593,colchicum autumnale,533232-1,Colchicum autumnale,Colchicum autumnale L.,Colchicaceae,Species,Colchicum autumnale,Colchicum autumnale L.,533232-1,Colchicum,302771,Accepted,direct_wcvp_unique,Colchicum autumnale
594,armoracia rusticana,278747-1,Armoracia rusticana,"Armoracia rusticana G.Gaertn., B.Mey. & Scherb.",Brassicaceae,Species,Armoracia rusticana,"Armoracia rusticana G.Gaertn., B.Mey. & Scherb.",278747-1,Armoracia,2652952,Accepted,direct_wcvp_unique,Armoracia rusticana
595,vicia faba,524737-1,Vicia faba,Vicia faba L.,Fabaceae,Species,Vicia faba,Vicia faba L.,524737-1,Vicia,2452318,Accepted,direct_wcvp_unique,Vicia faba
602,calophyllum inophyllum,427190-1,Calophyllum inophyllum,Calophyllum inophyllum L.,Calophyllaceae,Species,Calophyllum inophyllum,Calophyllum inophyllum L.,427190-1,Calophyllum,2693350,Accepted,direct_wcvp_unique,Calophyllum inophyllum
603,plantago lanceolata,321285-2,Plantago lanceolata,Plantago lanceolata L.,Plantaginaceae,Species,Plantago lanceolata,Plantago lanceolata L.,321285-2,Plantago,2569834,Accepted,direct_wcvp_unique,Plantago lanceolata
604,solidago virgaurea,249947-1,Solidago virgaurea,Solidago virgaurea L.,Asteraceae,Species,Solidago virgaurea,Solidago virgaurea L.,249947-1,Solidago,2911230,Accepted,direct_wcvp_unique,Solidago virgaurea
607,piper excelsum,681346-1,Piper excelsum,Piper excelsum G.Forst.,Piperaceae,Species,Piper excelsum,Piper excelsum G.Forst.,681346-1,Piper,2558442,Accepted,direct_wcvp_unique,Piper excelsum
612,ocimum basilicum,452874-1,Ocimum basilicum,Ocimum basilicum L.,Lamiaceae,Species,Ocimum basilicum,Ocimum basilicum L.,452874-1,Ocimum,136820,Accepted,direct_wcvp_unique,Ocimum basilicum
613,eucalyptus globulus,592965-1,Eucalyptus globulus,Eucalyptus globulus Labill.,Myrtaceae,Species,Eucalyptus globulus,Eucalyptus globulus Labill.,592965-1,Eucalyptus,73008,Accepted,direct_wcvp_unique,Eucalyptus globulus
622,rosa multiflora,927374-1,Rosa multiflora,Rosa multiflora Thunb.,Rosaceae,Species,Rosa multiflora,Rosa multiflora Thunb.,927374-1,Rosa,2971876,Accepted,direct_wcvp,Rosa multiflora
623,melilotus officinalis,30429323-2,Melilotus officinalis,Melilotus officinalis (L.) Lam.,Fabaceae,Species,Melilotus officinalis,Melilotus officinalis (L.) Lam.,30429323-2,Melilotus,2367217,Accepted,direct_wcvp_unique,Melilotus officinalis
624,humulus lupulus,303502-2,Humulus lupulus,Humulus lupulus L.,Cannabaceae,Species,Humulus lupulus,Humulus lupulus L.,303502-2,Humulus,2855039,Accepted,direct_wcvp_unique,Humulus lupulus
625,prunus dulcis,30093848-2,Prunus avium,Prunus avium (L.) L.,Rosaceae,Species,Prunus avium,Prunus avium (L.) L.,30093848-2,Prunus,2917140,Synonym,direct_wcvp,Prunus dulcis
628,marrubium vulgare,449990-1,Marrubium vulgare,Marrubium vulgare L.,Lamiaceae,Species,Marrubium vulgare,Marrubium vulgare L.,449990-1,Marrubium,120952,Accepted,direct_wcvp_unique,Marrubium vulgare
629,hunteria umbellata k. schum,79368-1,Hunteria umbellata,Hunteria umbellata (K.Schum.) Hallier f.,Apocynaceae,Species,Hunteria umbellata,Hunteria umbellata (K.Schum.) Hallier f.,79368-1,Hunteria,100819,Accepted,knms_single,Hunteria umbellata Jahrb. Hamburg. Wiss. Anst. 17: 190 (1899) (K.Schum.) Hallier f. 1899
631,pausinystalia yohimbe,747599-1,Corynanthe johimbe,Corynanthe johimbe K.Schum.,Rubiaceae,Species,Corynanthe johimbe,Corynanthe johimbe K.Schum.,747599-1,Corynanthe,148191,Synonym,knms_single,Pausinystalia johimbe Actes Soc. Linn. Bordeaux 61: 130 (1906) (K.Schum.) Pierre 1906
632,sanguinaria canadensis,673993-1,Sanguinaria canadensis,Sanguinaria canadensis L.,Papaveraceae,Species,Sanguinaria canadensis,Sanguinaria canadensis L.,673993-1,Sanguinaria,2602762,Accepted,direct_wcvp_unique,Sanguinaria canadensis
633,prunus persica,1212858-2,Prunus persica,Prunus persica (L.) Batsch,Rosaceae,Species,Prunus persica,Prunus persica (L.) Batsch,1212858-2,Prunus,2901279,Accepted,direct_wcvp_unique,Prunus persica
