,name,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name
332,digitalis purpurea,802077-1,Digitalis purpurea,Digitalis purpurea L.,Plantaginaceae,Species,Digitalis purpurea,Digitalis purpurea L.,802077-1,Digitalis,2768087,Accepted,direct_wcvp_unique,Digitalis purpurea
334,platycodon grandiflorum,144523-1,Platycodon grandiflorus,Platycodon grandiflorus (Jacq.) A.DC.,Campanulaceae,Species,Platycodon grandiflorus,Platycodon grandiflorus (Jacq.) A.DC.,144523-1,Platycodon,354641,Accepted,knms_single,Platycodon grandiflorus Monogr. Campan.: 125 (1830) (Jacq.) A.DC. 1830
335,berberis libanotica ehrenb. exc. k. schneid,60450141-2,Berberis libanotica,Berberis libanotica Ehrenb. ex C.K.Schneid.,Berberidaceae,Species,Berberis libanotica,Berberis libanotica Ehrenb. ex C.K.Schneid.,60450141-2,Berberis,2674059,Accepted,knms_single,Berberis libanotica Ill. Handb. Laubholzk. 1: 310 (1905) Ehrenb. ex C.K.Schneid. 1905
336,pygeum africanum,729417-1,Prunus africana,Prunus africana (Hook.f.) Kalkman,Rosaceae,Species,Prunus africana,Prunus africana (Hook.f.) Kalkman,729417-1,Prunus,2921971,Synonym,direct_wcvp_unique,Pygeum africanum
337,viola odorata,868828-1,Viola odorata,Viola odorata L.,Violaceae,Species,Viola odorata,Viola odorata L.,868828-1,Viola,2459312,Accepted,direct_wcvp_unique,Viola odorata
338,perilla frutescens,190343-2,Perilla frutescens,Perilla frutescens (L.) Britton,Lamiaceae,Species,Perilla frutescens,Perilla frutescens (L.) Britton,190343-2,Perilla,150299,Accepted,direct_wcvp_unique,Perilla frutescens
339,malus domestica,726282-1,Malus domestica,Malus domestica (Suckow) Borkh.,Rosaceae,Species,Malus domestica,Malus domestica (Suckow) Borkh.,726282-1,Malus,2950597,Accepted,direct_wcvp_unique,Malus domestica
342,annona reticulata,72295-1,Annona reticulata,Annona reticulata L.,Annonaceae,Species,Annona reticulata,Annona reticulata L.,72295-1,Annona,2640996,Accepted,direct_wcvp,Annona reticulata
343,tephrosia virginiana,1140591-2,Tephrosia virginiana,Tephrosia virginiana (L.) Pers.,Fabaceae,Species,Tephrosia virginiana,Tephrosia virginiana (L.) Pers.,1140591-2,Tephrosia,2443719,Accepted,direct_wcvp_unique,Tephrosia virginiana
344,papaver hybridum l,,Roemeria sicula,"Roemeria sicula (Guss.) Galasso, Banfi, L.Sáez & Bartolucci",Papaveraceae,Species,Roemeria sicula,"Roemeria sicula (Guss.) Galasso, Banfi, L.Sáez & Bartolucci",,Roemeria,2560734,Synonym,direct_wcvp_w_author_unique,Papaver hybridum L.
346,aspidosperma quebracho-blanco,77440-1,Aspidosperma quebracho-blanco,Aspidosperma quebracho-blanco Schltdl.,Apocynaceae,Species,Aspidosperma quebracho-blanco,Aspidosperma quebracho-blanco Schltdl.,77440-1,Aspidosperma,17346,Accepted,direct_wcvp_unique,Aspidosperma quebracho-blanco
347,arctostaphylos uva-ursi,1024084-2,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi (L.) Spreng.,Ericaceae,Species,Arctostaphylos uva-ursi,Arctostaphylos uva-ursi (L.) Spreng.,1024084-2,Arctostaphylos,2647407,Accepted,direct_wcvp_unique,Arctostaphylos uva-ursi
348,rhamnus cathartica,718256-1,Rhamnus cathartica,Rhamnus cathartica L.,Rhamnaceae,Species,Rhamnus cathartica,Rhamnus cathartica L.,718256-1,Rhamnus,2523018,Accepted,direct_wcvp_unique,Rhamnus cathartica
349,withania somnifera,821709-1,Withania somnifera,Withania somnifera (L.) Dunal,Solanaceae,Species,Withania somnifera,Withania somnifera (L.) Dunal,821709-1,Withania,2465599,Accepted,direct_wcvp_unique,Withania somnifera
350,berberis koreana palib,106819-1,Berberis koreana,Berberis koreana Palib.,Berberidaceae,Species,Berberis koreana,Berberis koreana Palib.,106819-1,Berberis,2674019,Accepted,direct_wcvp_w_author_unique,Berberis koreana Palib.
352,sideritis scardica griseb,459087-1,Sideritis scardica,Sideritis scardica Griseb.,Lamiaceae,Species,Sideritis scardica,Sideritis scardica Griseb.,459087-1,Sideritis,191627,Accepted,direct_wcvp_w_author_unique,Sideritis scardica Griseb.
353,parthenium integrifolium,236512-1,Parthenium integrifolium,Parthenium integrifolium L.,Asteraceae,Species,Parthenium integrifolium,Parthenium integrifolium L.,236512-1,Parthenium,2928880,Accepted,direct_wcvp_unique,Parthenium integrifolium
354,cytisus scoparius,489963-1,Cytisus scoparius,Cytisus scoparius (L.) Link,Fabaceae,Species,Cytisus scoparius,Cytisus scoparius (L.) Link,489963-1,Cytisus,2754907,Accepted,direct_wcvp_unique,Cytisus scoparius
356,alopecurus myosuroides huds,387143-1,Alopecurus myosuroides,Alopecurus myosuroides Huds.,Poaceae,Species,Alopecurus myosuroides,Alopecurus myosuroides Huds.,387143-1,Alopecurus,391472,Accepted,direct_wcvp_w_author_unique,Alopecurus myosuroides Huds.
359,lycium chinense,816389-1,Lycium chinense,Lycium chinense Mill.,Solanaceae,Species,Lycium chinense,Lycium chinense Mill.,816389-1,Lycium,2496344,Accepted,direct_wcvp_unique,Lycium chinense
360,pistacia lentiscus l,70253-1,Pistacia lentiscus,Pistacia lentiscus L.,Anacardiaceae,Species,Pistacia lentiscus,Pistacia lentiscus L.,70253-1,Pistacia,2407564,Accepted,direct_wcvp_w_author_unique,Pistacia lentiscus L.
361,cephaelis ipecacuanha,1214950-2,Carapichea ipecacuanha,Carapichea ipecacuanha (Brot.) L.Andersson,Rubiaceae,Species,Carapichea ipecacuanha,Carapichea ipecacuanha (Brot.) L.Andersson,1214950-2,Carapichea,36461,Synonym,direct_wcvp_unique,Cephaelis ipecacuanha
362,chenopodium ambrosioides,1198060-2,Dysphania ambrosioides,Dysphania ambrosioides (L.) Mosyakin & Clemants,Amaranthaceae,Species,Dysphania ambrosioides,Dysphania ambrosioides (L.) Mosyakin & Clemants,1198060-2,Dysphania,2717029,Synonym,direct_wcvp_unique,Chenopodium ambrosioides
364,myrciaria dubia,166146-2,Myrciaria dubia,Myrciaria dubia (Kunth) McVaugh,Myrtaceae,Species,Myrciaria dubia,Myrciaria dubia (Kunth) McVaugh,166146-2,Myrciaria,131810,Accepted,direct_wcvp_unique,Myrciaria dubia
365,ostrya virginiana,295672-1,Ostrya virginiana,Ostrya virginiana (Mill.) K.Koch,Betulaceae,Species,Ostrya virginiana,Ostrya virginiana (Mill.) K.Koch,295672-1,Ostrya,144637,Accepted,direct_wcvp_unique,Ostrya virginiana
366,datura stramonium,314738-2,Datura stramonium,Datura stramonium L.,Solanaceae,Species,Datura stramonium,Datura stramonium L.,314738-2,Datura,2757848,Accepted,direct_wcvp_unique,Datura stramonium
367,pimpinella anisum,846658-1,Pimpinella anisum,Pimpinella anisum L.,Apiaceae,Species,Pimpinella anisum,Pimpinella anisum L.,846658-1,Pimpinella,2402426,Accepted,direct_wcvp,Pimpinella anisum
368,combretum collinum fresen,170004-1,Combretum collinum,Combretum collinum Fresen.,Combretaceae,Species,Combretum collinum,Combretum collinum Fresen.,170004-1,Combretum,2732500,Accepted,direct_wcvp_w_author_unique,Combretum collinum Fresen.
369,plantago ovata,685486-1,Plantago ovata,Plantago ovata Forssk.,Plantaginaceae,Species,Plantago ovata,Plantago ovata Forssk.,685486-1,Plantago,2569899,Accepted,direct_wcvp,Plantago ovata
371,berberis tinctoria lesch,107137-1,Berberis tinctoria,Berberis tinctoria Lesch.,Berberidaceae,Species,Berberis tinctoria,Berberis tinctoria Lesch.,107137-1,Berberis,2674529,Accepted,direct_wcvp_w_author_unique,Berberis tinctoria Lesch.
372,thymus pulegioides l,461562-1,Thymus pulegioides,Thymus pulegioides L.,Lamiaceae,Species,Thymus pulegioides,Thymus pulegioides L.,461562-1,Thymus,205310,Accepted,direct_wcvp_w_author_unique,Thymus pulegioides L.
373,origanum vulgare,453395-1,Origanum vulgare,Origanum vulgare L.,Lamiaceae,Species,Origanum vulgare,Origanum vulgare L.,453395-1,Origanum,143954,Accepted,direct_wcvp_unique,Origanum vulgare
374,papaver dubium l,673488-1,Papaver dubium,Papaver dubium L.,Papaveraceae,Species,Papaver dubium,Papaver dubium L.,673488-1,Papaver,2560793,Accepted,direct_wcvp_w_author_unique,Papaver dubium L.
375,helleborus odorus subsp. cyclophyllus,711312-1,Helleborus cyclophyllus,Helleborus cyclophyllus (A.Braun) Boiss.,Ranunculaceae,Species,Helleborus cyclophyllus,Helleborus cyclophyllus (A.Braun) Boiss.,711312-1,Helleborus,2844787,Synonym,direct_wcvp_unique,Helleborus odorus subsp. cyclophyllus
376,canavalia villosa,483740-1,Canavalia villosa,Canavalia villosa Benth.,Fabaceae,Species,Canavalia villosa,Canavalia villosa Benth.,483740-1,Canavalia,2696302,Accepted,direct_wcvp_unique,Canavalia villosa
379,centaurea cyanus,190310-1,Centaurea cyanus,Centaurea cyanus L.,Asteraceae,Species,Centaurea cyanus,Centaurea cyanus L.,190310-1,Centaurea,2926089,Accepted,direct_wcvp_unique,Centaurea cyanus
380,arachis hypogaea,318562-2,Arachis hypogaea,Arachis hypogaea L.,Fabaceae,Species,Arachis hypogaea,Arachis hypogaea L.,318562-2,Arachis,2646420,Accepted,direct_wcvp_unique,Arachis hypogaea
382,ammi visnaga,849956-1,Visnaga daucoides,Visnaga daucoides Gaertn.,Apiaceae,Species,Visnaga daucoides,Visnaga daucoides Gaertn.,849956-1,Visnaga,2633893,Synonym,direct_wcvp_unique,Ammi visnaga
383,lobelia siphilitica,143861-1,Lobelia siphilitica,Lobelia siphilitica L.,Campanulaceae,Species,Lobelia siphilitica,Lobelia siphilitica L.,143861-1,Lobelia,352898,Accepted,direct_wcvp_unique,Lobelia siphilitica
384,paliurus spina-christi,717707-1,Paliurus spina-christi,Paliurus spina-christi Mill.,Rhamnaceae,Species,Paliurus spina-christi,Paliurus spina-christi Mill.,717707-1,Paliurus,2544155,Accepted,direct_wcvp_unique,Paliurus spina-christi
386,atropa belladonna,814358-1,Atropa bella-donna,Atropa bella-donna L.,Solanaceae,Species,Atropa bella-donna,Atropa bella-donna L.,814358-1,Atropa,2665943,Accepted,knms_single,Atropa bella-donna Sp. Pl.: 181 (1753) L. 1753
387,azadirachta indica,1213180-2,Azadirachta indica,Azadirachta indica A.Juss.,Meliaceae,Species,Azadirachta indica,Azadirachta indica A.Juss.,1213180-2,Azadirachta,2667002,Accepted,direct_wcvp_unique,Azadirachta indica
388,nasturtium officinale,287534-1,Nasturtium officinale,Nasturtium officinale W.T.Aiton,Brassicaceae,Species,Nasturtium officinale,Nasturtium officinale W.T.Aiton,287534-1,Nasturtium,2381026,Accepted,direct_wcvp_unique,Nasturtium officinale
389,althaea officinalis,558872-1,Althaea officinalis,Althaea officinalis L.,Malvaceae,Species,Althaea officinalis,Althaea officinalis L.,558872-1,Althaea,2631597,Accepted,direct_wcvp_unique,Althaea officinalis
390,syzygium cumini,601603-1,Syzygium cumini,Syzygium cumini (L.) Skeels,Myrtaceae,Species,Syzygium cumini,Syzygium cumini (L.) Skeels,601603-1,Syzygium,199476,Accepted,direct_wcvp_unique,Syzygium cumini
391,asarum canadense,93467-1,Asarum canadense,Asarum canadense L.,Aristolochiaceae,Species,Asarum canadense,Asarum canadense L.,93467-1,Asarum,2654269,Accepted,direct_wcvp_unique,Asarum canadense
393,cucumis sativus,292296-1,Cucumis sativus,Cucumis sativus L.,Cucurbitaceae,Species,Cucumis sativus,Cucumis sativus L.,292296-1,Cucumis,2747062,Accepted,direct_wcvp_unique,Cucumis sativus
394,sauromatum venosum,88690-1,Sauromatum venosum,Sauromatum venosum (Aiton) Kunth,Araceae,Species,Sauromatum venosum,Sauromatum venosum (Aiton) Kunth,88690-1,Sauromatum,186383,Accepted,direct_wcvp_unique,Sauromatum venosum
396,ocimum basilicum l,452874-1,Ocimum basilicum,Ocimum basilicum L.,Lamiaceae,Species,Ocimum basilicum,Ocimum basilicum L.,452874-1,Ocimum,136820,Accepted,direct_wcvp_w_author_unique,Ocimum basilicum L.
397,ocimum tenuiflorum,453130-1,Ocimum tenuiflorum,Ocimum tenuiflorum L.,Lamiaceae,Species,Ocimum tenuiflorum,Ocimum tenuiflorum L.,453130-1,Ocimum,137105,Accepted,direct_wcvp_unique,Ocimum tenuiflorum
398,eleusine coracana,399945-1,Eleusine coracana,Eleusine coracana (L.) Gaertn.,Poaceae,Species,Eleusine coracana,Eleusine coracana (L.) Gaertn.,399945-1,Eleusine,410607,Accepted,direct_wcvp_unique,Eleusine coracana
401,tilia tomentosa moench,835608-1,Tilia tomentosa,Tilia tomentosa Moench,Malvaceae,Species,Tilia tomentosa,Tilia tomentosa Moench,835608-1,Tilia,2517619,Accepted,direct_wcvp_w_author_unique,Tilia tomentosa Moench
403,ficus religiosa,853563-1,Ficus religiosa,Ficus religiosa L.,Moraceae,Species,Ficus religiosa,Ficus religiosa L.,853563-1,Ficus,2812027,Accepted,direct_wcvp,Ficus religiosa
405,bocconia frutescens l,316358-2,Bocconia frutescens,Bocconia frutescens L.,Papaveraceae,Species,Bocconia frutescens,Bocconia frutescens L.,316358-2,Bocconia,2677862,Accepted,direct_wcvp_w_author_unique,Bocconia frutescens L.
407,arnica montana,30090722-2,Arnica montana,Arnica montana L.,Asteraceae,Species,Arnica montana,Arnica montana L.,30090722-2,Arnica,2909364,Accepted,direct_wcvp,Arnica montana
408,prunus dulcis,30093848-2,Prunus avium,Prunus avium (L.) L.,Rosaceae,Species,Prunus avium,Prunus avium (L.) L.,30093848-2,Prunus,2917140,Synonym,direct_wcvp,Prunus dulcis
409,stellaria media,159330-1,Stellaria media,Stellaria media (L.) Vill.,Caryophyllaceae,Species,Stellaria media,Stellaria media (L.) Vill.,159330-1,Stellaria,2481938,Accepted,direct_wcvp,Stellaria media
410,berberis petiolaris wall. ex g.don,106978-1,Berberis petiolaris,Berberis petiolaris Wall. ex G.Don,Berberidaceae,Species,Berberis petiolaris,Berberis petiolaris Wall. ex G.Don,106978-1,Berberis,2674269,Accepted,direct_wcvp_w_author_unique,Berberis petiolaris Wall. ex G.Don
411,harrisonia perforata,813738-1,Harrisonia perforata,Harrisonia perforata (Blanco) Merr.,Rutaceae,Species,Harrisonia perforata,Harrisonia perforata (Blanco) Merr.,813738-1,Harrisonia,2839900,Accepted,direct_wcvp_unique,Harrisonia perforata
412,fagus grandifolia,295597-1,Fagus grandifolia,Fagus grandifolia Ehrh.,Fagaceae,Species,Fagus grandifolia,Fagus grandifolia Ehrh.,295597-1,Fagus,83824,Accepted,direct_wcvp_unique,Fagus grandifolia
413,rhamnus purshianus,30426867-2,Frangula purshiana,Frangula purshiana (DC.) A.Gray ex J.G.Cooper,Rhamnaceae,Species,Frangula purshiana,Frangula purshiana (DC.) A.Gray ex J.G.Cooper,30426867-2,Frangula,2522773,Synonym,knms_single,Rhamnus purshiana Prodr. 2: 25 (1825) DC. 1825
415,zingiber officinale,798372-1,Zingiber officinale,Zingiber officinale Roscoe,Zingiberaceae,Species,Zingiber officinale,Zingiber officinale Roscoe,798372-1,Zingiber,273361,Accepted,direct_wcvp_unique,Zingiber officinale
418,berberis integerrima bunge,106778-1,Berberis integerrima,Berberis integerrima Bunge,Berberidaceae,Species,Berberis integerrima,Berberis integerrima Bunge,106778-1,Berberis,2673955,Accepted,direct_wcvp_w_author_unique,Berberis integerrima Bunge
419,gymnema sylvestre (retz.) r. br. ex sm,60454719-2,Gymnema sylvestre,Gymnema sylvestre (Retz.) R.Br. ex Sm.,Apocynaceae,Species,Gymnema sylvestre,Gymnema sylvestre (Retz.) R.Br. ex Sm.,60454719-2,Gymnema,506350,Accepted,knms_single,"Gymnema sylvestre A.Rees, Cycl. 17: n.º 4 (1811) (Retz.) R.Br. ex Sm. 1811"
420,picea abies,262609-1,Picea abies,Picea abies (L.) H.Karst.,Pinaceae,Species,Picea abies,Picea abies (L.) H.Karst.,262609-1,Picea,380406,Accepted,direct_wcvp_unique,Picea abies
421,chamaemelum nobile (l.) all,192489-1,Chamaemelum nobile,Chamaemelum nobile (L.) All.,Asteraceae,Species,Chamaemelum nobile,Chamaemelum nobile (L.) All.,192489-1,Chamaemelum,2906828,Accepted,direct_wcvp_w_author_unique,Chamaemelum nobile (L.) All.
422,eleutherococcus senticosus,90431-1,Eleutherococcus senticosus,Eleutherococcus senticosus (Rupr. & Maxim.) Maxim.,Araliaceae,Species,Eleutherococcus senticosus,Eleutherococcus senticosus (Rupr. & Maxim.) Maxim.,90431-1,Eleutherococcus,66477,Accepted,direct_wcvp_unique,Eleutherococcus senticosus
423,echinacea angustifolia dc,87143-2,Echinacea angustifolia,Echinacea angustifolia DC.,Asteraceae,Species,Echinacea angustifolia,Echinacea angustifolia DC.,87143-2,Echinacea,2910344,Accepted,direct_wcvp_w_author_unique,Echinacea angustifolia DC.
425,marrubium vulgare,449990-1,Marrubium vulgare,Marrubium vulgare L.,Lamiaceae,Species,Marrubium vulgare,Marrubium vulgare L.,449990-1,Marrubium,120952,Accepted,direct_wcvp_unique,Marrubium vulgare
426,ruscus aculeatus,540443-1,Ruscus aculeatus,Ruscus aculeatus L.,Asparagaceae,Species,Ruscus aculeatus,Ruscus aculeatus L.,540443-1,Ruscus,286704,Accepted,direct_wcvp_unique,Ruscus aculeatus
427,orthosiphon aristatus,453446-1,Orthosiphon aristatus,Orthosiphon aristatus (Blume) Miq.,Lamiaceae,Species,Orthosiphon aristatus,Orthosiphon aristatus (Blume) Miq.,453446-1,Orthosiphon,144294,Accepted,direct_wcvp_unique,Orthosiphon aristatus
428,desmodium styracifolium,77187440-1,Grona styracifolia,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,Fabaceae,Species,Grona styracifolia,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,77187440-1,Grona,2762836,Synonym,direct_wcvp_unique,Desmodium styracifolium
430,plantago lanceolata,321285-2,Plantago lanceolata,Plantago lanceolata L.,Plantaginaceae,Species,Plantago lanceolata,Plantago lanceolata L.,321285-2,Plantago,2569834,Accepted,direct_wcvp_unique,Plantago lanceolata
432,thymus serpyllum,30066276-2,Thymus serpyllum,Thymus serpyllum L.,Lamiaceae,Species,Thymus serpyllum,Thymus serpyllum L.,30066276-2,Thymus,205442,Accepted,direct_wcvp_unique,Thymus serpyllum
434,mandragora officinarum,816733-1,Mandragora officinarum,Mandragora officinarum L.,Solanaceae,Species,Mandragora officinarum,Mandragora officinarum L.,816733-1,Mandragora,2506563,Accepted,direct_wcvp_unique,Mandragora officinarum
435,glycine max,60450240-2,Glycine max,Glycine max (L.) Merr.,Fabaceae,Species,Glycine max,Glycine max (L.) Merr.,60450240-2,Glycine,2827366,Accepted,direct_wcvp_unique,Glycine max
436,sapindus saponaria,30035906-2,Sapindus saponaria,Sapindus saponaria L.,Sapindaceae,Species,Sapindus saponaria,Sapindus saponaria L.,30035906-2,Sapindus,2582258,Accepted,direct_wcvp,Sapindus saponaria
438,triticum aestivum l,332110-2,Triticum aestivum,Triticum aestivum L.,Poaceae,Species,Triticum aestivum,Triticum aestivum L.,332110-2,Triticum,448365,Accepted,direct_wcvp_w_author_unique,Triticum aestivum L.
439,phaseolus vulgaris l,514191-1,Phaseolus vulgaris,Phaseolus vulgaris L.,Fabaceae,Species,Phaseolus vulgaris,Phaseolus vulgaris L.,514191-1,Phaseolus,2538166,Accepted,direct_wcvp_w_author_unique,Phaseolus vulgaris L.
441,liriodendron tulipifera,30197364-2,Liriodendron tulipifera,Liriodendron tulipifera L.,Magnoliaceae,Species,Liriodendron tulipifera,Liriodendron tulipifera L.,30197364-2,Liriodendron,113859,Accepted,direct_wcvp_unique,Liriodendron tulipifera
442,maclura pomifera,148738-2,Maclura pomifera,Maclura pomifera (Raf.) C.K.Schneid.,Moraceae,Species,Maclura pomifera,Maclura pomifera (Raf.) C.K.Schneid.,148738-2,Maclura,2501306,Accepted,direct_wcvp_unique,Maclura pomifera
444,annickia chlorantha (oliv. )setten & maas (ex-enantiachlorantha oliv,948442-1,Annickia chlorantha,Annickia chlorantha (Oliv.) Setten & Maas,Annonaceae,Species,Annickia chlorantha,Annickia chlorantha (Oliv.) Setten & Maas,948442-1,Annickia,2640759,Accepted,knms_single,Annickia chlorantha Taxon 39: 676 (1990) (Oliv.) Setten & Maas 1990
445,berberis empetrifolia lam,106632-1,Berberis empetrifolia,Berberis empetrifolia Lam.,Berberidaceae,Species,Berberis empetrifolia,Berberis empetrifolia Lam.,106632-1,Berberis,2673747,Accepted,direct_wcvp_w_author_unique,Berberis empetrifolia Lam.
446,juglans nigra,279034-2,Juglans nigra,Juglans nigra L.,Juglandaceae,Species,Juglans nigra,Juglans nigra L.,279034-2,Juglans,2331834,Accepted,direct_wcvp_unique,Juglans nigra
447,schizachyrium scoparium,420956-1,Schizachyrium scoparium,Schizachyrium scoparium (Michx.) Nash,Poaceae,Species,Schizachyrium scoparium,Schizachyrium scoparium (Michx.) Nash,420956-1,Schizachyrium,441401,Accepted,direct_wcvp_unique,Schizachyrium scoparium
448,coptis teeta wall,710326-1,Coptis teeta,Coptis teeta Wall.,Ranunculaceae,Species,Coptis teeta,Coptis teeta Wall.,710326-1,Coptis,2736135,Accepted,direct_wcvp_w_author_unique,Coptis teeta Wall.
449,tapinanthus globiferus,551928-1,Tapinanthus globifer,Tapinanthus globifer (A.Rich.) Tiegh.,Loranthaceae,Species,Tapinanthus globifer,Tapinanthus globifer (A.Rich.) Tiegh.,551928-1,Tapinanthus,2441840,Accepted,openrefine_unique,Loranthaceae Tapinanthus globifer (A.Rich.) Tiegh.
450,vinca minor,82701-1,Vinca minor,Vinca minor L.,Apocynaceae,Species,Vinca minor,Vinca minor L.,82701-1,Vinca,213172,Accepted,direct_wcvp_unique,Vinca minor
452,ziziphus jujuba mill,719213-1,Ziziphus jujuba,Ziziphus jujuba Mill.,Rhamnaceae,Species,Ziziphus jujuba,Ziziphus jujuba Mill.,719213-1,Ziziphus,2470699,Accepted,direct_wcvp_w_author_unique,Ziziphus jujuba Mill.
453,solidago rigida,249837-1,Solidago rigida,Solidago rigida L.,Asteraceae,Species,Solidago rigida,Solidago rigida L.,249837-1,Solidago,3101732,Accepted,direct_wcvp_unique,Solidago rigida
454,citrullus colocynthis,291930-1,Citrullus colocynthis,Citrullus colocynthis (L.) Schrad.,Cucurbitaceae,Species,Citrullus colocynthis,Citrullus colocynthis (L.) Schrad.,291930-1,Citrullus,2723897,Accepted,direct_wcvp_unique,Citrullus colocynthis
456,zizyphus lotus l,719341-1,Ziziphus lotus,Ziziphus lotus (L.) Lam.,Rhamnaceae,Species,Ziziphus lotus,Ziziphus lotus (L.) Lam.,719341-1,Ziziphus,2470687,Accepted,knms_single,Ziziphus lotus Encycl. 3: 317 (1789) (L.) Lam. 1789
457,theobroma cacao,320783-2,Theobroma cacao,Theobroma cacao L.,Malvaceae,Species,Theobroma cacao,Theobroma cacao L.,320783-2,Theobroma,2519807,Accepted,direct_wcvp_unique,Theobroma cacao
458,ocimum gratissimum,452969-1,Ocimum gratissimum,Ocimum gratissimum L.,Lamiaceae,Species,Ocimum gratissimum,Ocimum gratissimum L.,452969-1,Ocimum,136923,Accepted,direct_wcvp,Ocimum gratissimum
459,cannabis sativa l,306087-2,Cannabis sativa,Cannabis sativa L.,Cannabaceae,Species,Cannabis sativa,Cannabis sativa L.,306087-2,Cannabis,2696480,Accepted,direct_wcvp_w_author_unique,Cannabis sativa L.
460,hibiscus sabdariffa,326388-2,Hibiscus sabdariffa,Hibiscus sabdariffa L.,Malvaceae,Species,Hibiscus sabdariffa,Hibiscus sabdariffa L.,326388-2,Hibiscus,2850461,Accepted,direct_wcvp_unique,Hibiscus sabdariffa
461,coriandrum sativum,840760-1,Coriandrum sativum,Coriandrum sativum L.,Apiaceae,Species,Coriandrum sativum,Coriandrum sativum L.,840760-1,Coriandrum,2737546,Accepted,direct_wcvp_unique,Coriandrum sativum
463,tanacetum vulgare,252568-1,Tanacetum vulgare,Tanacetum vulgare L.,Asteraceae,Species,Tanacetum vulgare,Tanacetum vulgare L.,252568-1,Tanacetum,2929189,Accepted,direct_wcvp_unique,Tanacetum vulgare
464,stachys iva,459647-1,Stachys iva,Stachys iva Griseb.,Lamiaceae,Species,Stachys iva,Stachys iva Griseb.,459647-1,Stachys,195205,Accepted,direct_wcvp_unique,Stachys iva
465,ceratonia siliqua,485647-1,Ceratonia siliqua,Ceratonia siliqua L.,Fabaceae,Species,Ceratonia siliqua,Ceratonia siliqua L.,485647-1,Ceratonia,2711136,Accepted,direct_wcvp_unique,Ceratonia siliqua
466,acacia karoo,77087189-1,Vachellia karroo,Vachellia karroo (Hayne) Banfi & Galasso,Fabaceae,Species,Vachellia karroo,Vachellia karroo (Hayne) Banfi & Galasso,77087189-1,Vachellia,2612641,Synonym,knms_single,Acacia karroo Getreue Darstell. Gew. 10: t. 33 (1827) Hayne 1827
467,turbina corymbosa,60458008-2,Ipomoea corymbosa,Ipomoea corymbosa (L.) Roth,Convolvulaceae,Species,Ipomoea corymbosa,Ipomoea corymbosa (L.) Roth,60458008-2,Ipomoea,480030,Synonym,direct_wcvp_unique,Turbina corymbosa
469,matricaria pubescens (desf.) schultz,236194-1,Otoglyphis pubescens,Otoglyphis pubescens (Desf.) Pomel,Asteraceae,Species,Otoglyphis pubescens,Otoglyphis pubescens (Desf.) Pomel,236194-1,Otoglyphis,3112111,Synonym,knms_single,Matricaria pubescens Bonplandia 8: 369 (1860) Sch.Bip. 1860
470,terminalia catappa,171034-1,Terminalia catappa,Terminalia catappa L.,Combretaceae,Species,Terminalia catappa,Terminalia catappa L.,171034-1,Terminalia,2431102,Accepted,direct_wcvp_unique,Terminalia catappa
473,laurus nobilis,465049-1,Laurus nobilis,Laurus nobilis L.,Lauraceae,Species,Laurus nobilis,Laurus nobilis L.,465049-1,Laurus,2349094,Accepted,direct_wcvp_unique,Laurus nobilis
475,salvia miltiorrhiza,456707-1,Salvia miltiorrhiza,Salvia miltiorrhiza Bunge,Lamiaceae,Species,Salvia miltiorrhiza,Salvia miltiorrhiza Bunge,456707-1,Salvia,183206,Accepted,direct_wcvp_unique,Salvia miltiorrhiza
478,cola nitida,822755-1,Cola nitida,Cola nitida (Vent.) Schott & Endl.,Malvaceae,Species,Cola nitida,Cola nitida (Vent.) Schott & Endl.,822755-1,Cola,2730669,Accepted,direct_wcvp_unique,Cola nitida
479,prunus persica,1212858-2,Prunus persica,Prunus persica (L.) Batsch,Rosaceae,Species,Prunus persica,Prunus persica (L.) Batsch,1212858-2,Prunus,2901279,Accepted,direct_wcvp_unique,Prunus persica
480,ruta graveolens,775099-1,Ruta graveolens,Ruta graveolens L.,Rutaceae,Species,Ruta graveolens,Ruta graveolens L.,775099-1,Ruta,2527408,Accepted,direct_wcvp_unique,Ruta graveolens
481,urtica dioica,260630-2,Urtica dioica,Urtica dioica L.,Urticaceae,Species,Urtica dioica,Urtica dioica L.,260630-2,Urtica,2448560,Accepted,direct_wcvp,Urtica dioica
482,humulus lupulus,303502-2,Humulus lupulus,Humulus lupulus L.,Cannabaceae,Species,Humulus lupulus,Humulus lupulus L.,303502-2,Humulus,2855039,Accepted,direct_wcvp_unique,Humulus lupulus
483,tamarindus indica,520167-1,Tamarindus indica,Tamarindus indica L.,Fabaceae,Species,Tamarindus indica,Tamarindus indica L.,520167-1,Tamarindus,2444682,Accepted,direct_wcvp_unique,Tamarindus indica
485,forsythia suspensa,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa
